State,Year,Month
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2017,September
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,April
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,August
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,December
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,February
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,January
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,July
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,June
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,March
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,May
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,November
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,October
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2018,September
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,April
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,August
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,December
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,February
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,January
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,July
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,June
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,March
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,May
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,November
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,October
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2019,September
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,April
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,August
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,December
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,February
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,January
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,July
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,June
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,March
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,May
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,November
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,October
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2020,September
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,April
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,August
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,December
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,February
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,January
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,July
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,June
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,March
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,May
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,November
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,October
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2021,September
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,April
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,August
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,December
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
Minnesota,2022,February
